IdLatLon
45779,[ 51.508],[-0.125]
45843,[ 22.218],[-31.771]
45848,[ 28.249],[-2.042]
45881,[ 37.774],[-122.419]
45911,[ 38.70366667],[-7.57266667]
45924,[ 40.953],[-78.011]
46030,[ 35.629],[ 140.056]
46113,[ 1.329],[ 103.804]
46115,[ 33.2605],[-96.26475]
46352,[ 40.348],[-74.659]
46528,[ 33.87],[-117.925]
46598,[ 49.67],[-124.997]
46607,[ 33.779],[-84.298]
46674,[ 32.477],[-93.676]
46715,[ 33.779],[-84.369]
46789,[ 33.98],[-118.459]
46850,[ 52.29133333],[-0.79933333]
46871,[ 35.8135],[-78.603]
46880,[ 37.299],[-121.949]
47060,[ 59.911],[ 10.737]
47097,[ 42.201],[-83.621]
47135,[ 40.271],[-76.89]
47184,[ 54.066],[-4.733]
47247,[ 36.6065],[-91.7265]
47258,[ 45.523],[-73.581]
47272,[ 30.2595],[-97.745]
47358,[ 33.39433333],[-86.81566667]
47412,[ 34.052],[-118.243]
47592,[ 37.797],[-122.392]
47609,[ 40.619],[-74.427]
47681,[ 40.48933333],[-84.31233333]
47726,[ 41.881],[-87.64]
47960,[ 36.5282],[-95.9448]
48034,[ 51.5175],[-0.1095]
48146,[ 39.3975],[-76.7635]
48150,[ 37.168],[-121.627]
48223,[ 38.639],[-37.9085]
48254,[ 39.75583333],[ 118.16383333]
48260,[ 42.432],[-65.08725]
48295,[ 51.209],[ 6.766]
48321,[ 47.037],[-122.9]
48355,[ 26.181],[-0.7085]
48457,[ 43.197],[-70.873]
48833,[-33.75],[ 151.225]
48877,[ 45.464],[ 9.189]
48911,[ 35.6845],[ 139.671]
48914,[ 44.76125],[ 8.86525]
48923,[ 48.882],[ 2.38]
48941,[ 35.38357143],[ 138.329]
48958,[ 51.0165],[ 4.541]
48962,[ 33.40166667],[-99.31333333]
49070,[ 38.254],[-85.759]
49088,[ 25.774],[-80.193]
49168,[ 28.136],[-82.001]
49171,[ 40.743],[-74.032]
49331,[ 52.057],[ 4.493]
49346,[ 1.327],[ 31.8065]
49362,[ 39.725],[-86.353]
49377,[ 33.567],[-101.858]
49385,[ 19.421],[-99.165]
49447,[ 45.638],[-122.661]
49499,[ 39.676],[-105.]
49590,[ 44.063],[ 12.58]
49675,[ 34.065],[-118.444]
49797,[ 34.44733333],[-33.19466667]
49834,[ 48.771],[ 9.183]
49851,[ 31.234],[ 121.471]
49869,[ 43.94466667],[-14.60633333]
49925,[ 37.63666667],[ 137.897]
49941,[-41.233],[ 174.783]
49944,[ 36.40388889],[-13.912]
50056,[ 48.19566667],[-13.8145]
50072,[ 39.203],[-102.3815]
50137,[ 37.753],[-122.486]
50157,[ 41.897],[-87.626]
50188,[-27.493],[ 153.006]
50200,[ 43.341],[-122.603]
50329,[ 45.829],[ 8.821]
50349,[ 63.416],[ 10.416]
50389,[ 37.27],[-79.941]
50429,[ 42.537],[-83.481]
50441,[ 39.957],[-105.157]
50496,[ 34.067],[-118.399]
50532,[ 30.749],[-81.851]
50635,[ 1.035],[ 32.391]
50785,[ 39.742],[-104.9865]
50817,[ 60.188],[ 24.804]
50841,[ 30.332],[-81.655]
50874,[-37.815],[ 144.958]
50920,[ 41.793],[-85.276]
50947,0.0,0.0
50983,[ 43.65],[-79.371]
51096,[ 39.77966667],[-104.55566667]
51101,[ 40.07],[-75.706]
51149,[ 35.175],[ 136.886]
51152,[ 41.258],[-95.937]
51184,[ 26.459],[-16.39766667]
51322,[ 48.866],[ 2.433]
51475,[-33.825],[ 151.202]
51520,[ 33.9235],[-84.1855]
51780,[-30.652],[ 152.0975]
51803,[ 26.689],[-80.099]
51807,[ 33.463],[-86.731]
51819,[ 35.095],[-101.4125]
51843,[ 50.771],[-1.878]
51862,[ 43.384],[-86.357]
51970,[ 35.79],[-78.543]
52080,[ 45.42],[-75.69]
52204,[ 45.534],[-122.659]
52215,[ 43.655],[-116.257]
52237,[ 34.969],[-90.23133333]
52257,[ 41.053],[ 29.024]
52260,[ 40.484],[-88.993]
52273,[ 33.859],[-117.902]
52277,[ 32.939],[-97.101]
52338,[-33.4385],[-70.6395]
52551,[ 29.609],[-82.433]
52564,[ 40.755],[-73.996]
52568,[ 35.79333333],[-63.72]
52657,[ 49.29725],[-123.104]
52796,[ 38.781],[-76.39433333]
52797,[ 33.085],[-96.628]
52809,[ 37.974],[-87.555]
52893,[ 34.762],[ 135.484]
52966,[ 48.8345],[ 2.282]
53081,[ 39.013],[-94.6285]
53167,[ 51.437],[-0.122]
53172,[ 38.374],[-75.069]
53177,[ 37.75525],[-96.5395]
53193,[ 39.2695],[-98.1695]
53385,[ 36.522],[-84.576375]
53423,[ 59.329],[ 18.062]
53437,[ 47.526],[-30.39833333]
53474,[ 33.89],[-118.398]
53595,[ 48.885],[ 2.349]
53635,[ 34.241],[-117.285]
53716,[ 38.59933333],[ 138.93166667]
53739,[ 38.243],[ 32.56566667]
53810,[ 36.883],[-76.284]
53832,[ 52.466],[-1.916]
53834,[ 39.789],[-104.764]
53881,[-31.994],[ 115.892]
53921,[ 53.567],[ 9.959]
53928,[ 42.16733333],[-88.66033333]
54060,[ 31.03966667],[-53.17866667]
54084,[ 35.691],[ 139.501]
54085,[ 40.661],[-74.212]
54126,[ 29.651],[-82.324]
54136,[-23.1135],[-44.938]
54233,[ 35.227],[-80.843]
54256,[ 35.7255],[-109.6435]
54338,[ 38.992],[-94.627]
54342,[ 48.848],[ 2.343]
54438,[ 40.838],[-81.393]
54483,[ 47.0715],[-37.7245]
54508,0.0,0.0
54514,[ 44.13566667],[ 12.31466667]
54547,[ 38.576],[ 68.785]
54575,[ 40.47666667],[-84.52]
54664,[ 51.517],[-0.139]
54719,[ 29.467],[-98.653]
54787,[ 51.517],[-0.152]
54826,0.0,0.0
54835,[ 40.714],[-74.005]
54928,[ 45.465],[ 9.198]
54984,[ 35.678],[ 139.682]
55004,[ 39.76],[-98.5]
55039,[ 48.78],[ 9.128]
55256,[ 35.26075],[-80.80975]
55423,[ 35.646],[ 139.733]
55493,[ 38.802],[-116.419]
55822,[ 40.714],[-74.005]
56023,[ 31.498],[-84.11]
56109,[ 30.3535],[-91.0165]
56187,[ 34.046],[-118.448]
56195,[ 47.61],[-122.347]
56199,[ 45.562],[-122.635]
56340,[ 34.751],[-100.1735]
56474,[ 46.186],[-92.782]
56520,[ 31.443],[-96.064]
56644,[ 51.314],[-0.558]
56662,[ 40.028],[-83.08]
56695,[ 37.7915],[-112.2975]
56701,[ 41.612],[-93.989]
56717,[ 43.662],[-116.687]
56754,[ 38.904],[-77.041]
56760,[ 36.0635],[ 53.1985]
56764,[ 52.316],[ 17.583]
56778,[ 37.487],[-122.282]
56780,0.0,0.0
56907,[ 44.858],[-93.661]
56913,[ 31.],[ 67.5]
56933,[ 51.451],[-2.598]
56997,[-1.283],[ 36.816]
57025,[ 38.745],[-90.303]
57034,[ 45.495],[ 9.177]
57035,[ 42.4155],[-99.22]
57079,[ 37.97],[-87.571]
57082,[ 52.933],[-1.5]
57154,[ 39.428],[-74.495]
57163,[ 37.259],[-93.43166667]
57184,[ 46.536],[ 6.569]
57191,[ 32.713],[-117.159]
57258,[ 30.401],[-97.751]
57425,[ 40.729],[-73.9155]
57433,[ 35.456],[ 139.524]
57479,[ 41.85],[-87.65]
